15,0.625,17.5,0.625,0
15.625,0.625,17.5,0.625,0
15,0.625,19.375,0.625,0
15.625,0.625,19.375,0.625,0
15,0.625,18.75,0.625,0
15.625,0.625,18.75,0.625,0
13.75,0.625,16.875,0.625,1
14.375,0.625,16.875,0.625,1
13.75,0.625,16.25,0.625,1
14.375,0.625,16.25,0.625,1
15,0.625,16.875,0.625,0
15.625,0.625,16.875,0.625,0
15,0.625,16.25,0.625,0
15.625,0.625,16.25,0.625,0
11.25,0.625,16.875,0.625,2
11.875,0.625,16.875,0.625,2
11.25,0.625,16.25,0.625,2
11.875,0.625,16.25,0.625,2
11.25,0.625,18.125,0.625,2
11.875,0.625,18.125,0.625,2
11.25,0.625,17.5,0.625,2
11.875,0.625,17.5,0.625,2
11.25,0.625,19.375,0.625,2
11.875,0.625,19.375,0.625,2
11.25,0.625,18.75,0.625,2
11.875,0.625,18.75,0.625,2
13.75,0.625,8.125,0.625,3
14.375,0.625,8.125,0.625,3
13.75,0.625,7.5,0.625,3
14.375,0.625,7.5,0.625,3
13.75,0.625,6.875,0.625,4
14.375,0.625,6.875,0.625,4
13.75,0.625,6.25,0.625,4
14.375,0.625,6.25,0.625,4
13.75,0.625,5.625,0.625,5
14.375,0.625,5.625,0.625,5
13.75,0.625,5,0.625,5
14.375,0.625,5,0.625,5
12.5,0.625,6.875,0.625,4
13.125,0.625,6.875,0.625,4
12.5,0.625,6.25,0.625,4
13.125,0.625,6.25,0.625,4
12.5,0.625,9.375,0.625,3
13.125,0.625,9.375,0.625,3
12.5,0.625,8.75,0.625,3
13.125,0.625,8.75,0.625,3
12.5,0.625,8.125,0.625,3
13.125,0.625,8.125,0.625,3
12.5,0.625,7.5,0.625,3
13.125,0.625,7.5,0.625,3
11.25,0.625,8.125,0.625,3
11.875,0.625,8.125,0.625,3
11.25,0.625,7.5,0.625,3
11.875,0.625,7.5,0.625,3
11.25,0.625,9.375,0.625,3
11.875,0.625,9.375,0.625,3
11.25,0.625,8.75,0.625,3
11.875,0.625,8.75,0.625,3
10,0.625,9.375,0.625,3
10.625,0.625,9.375,0.625,3
10,0.625,8.75,0.625,3
10.625,0.625,8.75,0.625,3
8.75,0.625,9.375,0.625,4
9.375,0.625,9.375,0.625,4
8.75,0.625,8.75,0.625,4
9.375,0.625,8.75,0.625,4
8.75,0.625,8.125,0.625,4
9.375,0.625,8.125,0.625,4
8.75,0.625,7.5,0.625,4
9.375,0.625,7.5,0.625,4
7.5,0.625,8.125,0.625,4
8.125,0.625,8.125,0.625,4
7.5,0.625,7.5,0.625,4
8.125,0.625,7.5,0.625,4
10,0.625,10.625,0.625,3
10.625,0.625,10.625,0.625,3
10,0.625,10,0.625,3
10.625,0.625,10,0.625,3
8.75,0.625,10.625,0.625,4
9.375,0.625,10.625,0.625,4
8.75,0.625,10,0.625,4
9.375,0.625,10,0.625,4
11.25,0.625,6.875,0.625,4
11.875,0.625,6.875,0.625,4
11.25,0.625,6.25,0.625,4
11.875,0.625,6.25,0.625,4
8.75,0.625,5.625,0.625,4
9.375,0.625,5.625,0.625,4
8.75,0.625,5,0.625,4
9.375,0.625,5,0.625,4
7.5,0.625,10.625,0.625,5
8.125,0.625,10.625,0.625,5
7.5,0.625,10,0.625,5
8.125,0.625,10,0.625,5
7.5,0.625,9.375,0.625,4
8.125,0.625,9.375,0.625,4
7.5,0.625,8.75,0.625,4
8.125,0.625,8.75,0.625,4
10,0.625,8.125,0.625,3
10.625,0.625,8.125,0.625,3
10,0.625,7.5,0.625,3
10.625,0.625,7.5,0.625,3
7.5,0.625,11.875,0.625,5
8.125,0.625,11.875,0.625,5
7.5,0.625,11.25,0.625,5
8.125,0.625,11.25,0.625,5
11.25,0.625,10.625,0.625,3
11.875,0.625,10.625,0.625,3
11.25,0.625,10,0.625,3
11.875,0.625,10,0.625,3
12.5,0.625,10.625,0.625,2
13.125,0.625,10.625,0.625,2
12.5,0.625,10,0.625,2
13.125,0.625,10,0.625,2
10,0.625,15.625,0.625,3
10.625,0.625,15.625,0.625,3
10,0.625,15,0.625,3
10.625,0.625,15,0.625,3
11.25,0.625,14.375,0.625,2
11.875,0.625,14.375,0.625,2
11.25,0.625,13.75,0.625,2
11.875,0.625,13.75,0.625,2
12.5,0.625,14.375,0.625,1
13.125,0.625,14.375,0.625,1
12.5,0.625,13.75,0.625,1
13.125,0.625,13.75,0.625,1
8.75,0.625,6.875,0.625,4
9.375,0.625,6.875,0.625,4
8.75,0.625,6.25,0.625,4
9.375,0.625,6.25,0.625,4
6.25,0.625,15.625,0.625,6
6.875,0.625,15.625,0.625,6
6.25,0.625,15,0.625,6
6.875,0.625,15,0.625,6
5,1.25,18.75,1.25,6
5,1.25,17.5,1.25,6
6.25,0.625,18.125,0.625,6
6.875,0.625,18.125,0.625,6
6.25,0.625,17.5,0.625,6
6.875,0.625,17.5,0.625,6
7.5,0.625,19.375,0.625,5
8.125,0.625,19.375,0.625,5
7.5,0.625,18.75,0.625,5
8.125,0.625,18.75,0.625,5
6.25,0.625,19.375,0.625,6
6.875,0.625,19.375,0.625,6
6.25,0.625,18.75,0.625,6
6.875,0.625,18.75,0.625,6
7.5,0.625,18.125,0.625,5
8.125,0.625,18.125,0.625,5
7.5,0.625,17.5,0.625,5
8.125,0.625,17.5,0.625,5
8.75,0.625,19.375,0.625,4
9.375,0.625,19.375,0.625,4
8.75,0.625,18.75,0.625,4
9.375,0.625,18.75,0.625,4
10,0.625,19.375,0.625,3
10.625,0.625,19.375,0.625,3
10,0.625,18.75,0.625,3
10.625,0.625,18.75,0.625,3
5,0.625,14.375,0.625,6
5.625,0.625,14.375,0.625,6
5,0.625,13.75,0.625,6
5.625,0.625,13.75,0.625,6
3.75,0.625,15.625,0.625,7
4.375,0.625,15.625,0.625,7
3.75,0.625,15,0.625,7
4.375,0.625,15,0.625,7
2.5,0.625,15.625,0.625,7
3.125,0.625,15.625,0.625,7
2.5,0.625,15,0.625,7
3.125,0.625,15,0.625,7
2.5,0.625,11.875,0.625,6
3.125,0.625,11.875,0.625,6
2.5,0.625,11.25,0.625,6
3.125,0.625,11.25,0.625,6
13.75,0.625,1.875,0.625,6
14.375,0.625,1.875,0.625,6
13.75,0.625,1.25,0.625,6
14.375,0.625,1.25,0.625,6
13.75,0.625,3.125,0.625,6
14.375,0.625,3.125,0.625,6
13.75,0.625,2.5,0.625,6
14.375,0.625,2.5,0.625,6
17.5,2.5,2.5,2.5,5
15,2.5,0,2.5,5
17.5,2.5,0,2.5,5
16.25,1.25,2.5,1.25,5
15,0.625,5.625,0.625,4
15.625,0.625,5.625,0.625,4
15,0.625,5,0.625,4
15.625,0.625,5,0.625,4
12.5,0.625,1.875,0.625,6
13.125,0.625,1.875,0.625,6
12.5,0.625,1.25,0.625,6
13.125,0.625,1.25,0.625,6
12.5,0.625,0.625,0.625,6
13.125,0.625,0.625,0.625,6
12.5,0.625,0,0.625,6
13.125,0.625,0,0.625,6
15,0.625,3.125,0.625,5
15.625,0.625,3.125,0.625,5
15,0.625,2.5,0.625,5
15.625,0.625,2.5,0.625,5
15,0.625,4.375,0.625,5
15.625,0.625,4.375,0.625,5
15,0.625,3.75,0.625,5
15.625,0.625,3.75,0.625,5
16.25,0.625,6.875,0.625,4
16.875,0.625,6.875,0.625,4
16.25,0.625,6.25,0.625,4
16.875,0.625,6.25,0.625,4
15,0.625,6.875,0.625,4
15.625,0.625,6.875,0.625,4
15,0.625,6.25,0.625,4
15.625,0.625,6.25,0.625,4
16.25,0.625,5.625,0.625,4
16.875,0.625,5.625,0.625,4
16.25,0.625,5,0.625,4
16.875,0.625,5,0.625,4
16.25,0.625,4.375,0.625,5
16.875,0.625,4.375,0.625,5
16.25,0.625,3.75,0.625,5
16.875,0.625,3.75,0.625,5
17.5,0.625,8.125,0.625,5
18.125,0.625,8.125,0.625,5
17.5,0.625,7.5,0.625,5
18.125,0.625,7.5,0.625,5
13.75,0.625,4.375,0.625,5
14.375,0.625,4.375,0.625,5
13.75,0.625,3.75,0.625,5
14.375,0.625,3.75,0.625,5
12.5,0.625,3.125,0.625,6
13.125,0.625,3.125,0.625,6
12.5,0.625,2.5,0.625,6
13.125,0.625,2.5,0.625,6
13.75,0.625,0.625,0.625,6
14.375,0.625,0.625,0.625,6
13.75,0.625,0,0.625,6
14.375,0.625,0,0.625,6
11.25,0.625,3.125,0.625,7
11.875,0.625,3.125,0.625,7
11.25,0.625,2.5,0.625,7
11.875,0.625,2.5,0.625,7
11.25,0.625,1.875,0.625,6
11.875,0.625,1.875,0.625,6
11.25,0.625,1.25,0.625,6
11.875,0.625,1.25,0.625,6
10,0.625,1.875,0.625,6
10.625,0.625,1.875,0.625,6
10,0.625,1.25,0.625,6
10.625,0.625,1.25,0.625,6
8.75,0.625,3.125,0.625,5
9.375,0.625,3.125,0.625,5
8.75,0.625,2.5,0.625,5
9.375,0.625,2.5,0.625,5
10,0.625,3.125,0.625,6
10.625,0.625,3.125,0.625,6
10,0.625,2.5,0.625,6
10.625,0.625,2.5,0.625,6
2.5,0.625,13.125,0.625,6
3.125,0.625,13.125,0.625,6
2.5,0.625,12.5,0.625,6
3.125,0.625,12.5,0.625,6
3.75,0.625,14.375,0.625,6
4.375,0.625,14.375,0.625,6
3.75,0.625,13.75,0.625,6
4.375,0.625,13.75,0.625,6
5,0.625,13.125,0.625,6
5.625,0.625,13.125,0.625,6
5,0.625,12.5,0.625,6
5.625,0.625,12.5,0.625,6
2.5,0.625,14.375,0.625,6
3.125,0.625,14.375,0.625,6
2.5,0.625,13.75,0.625,6
3.125,0.625,13.75,0.625,6
3.75,0.625,13.125,0.625,6
4.375,0.625,13.125,0.625,6
3.75,0.625,12.5,0.625,6
4.375,0.625,12.5,0.625,6
3.75,0.625,11.875,0.625,6
4.375,0.625,11.875,0.625,6
3.75,0.625,11.25,0.625,6
4.375,0.625,11.25,0.625,6
1.25,0.625,11.875,0.625,6
1.875,0.625,11.875,0.625,6
1.25,0.625,11.25,0.625,6
1.875,0.625,11.25,0.625,6
0,1.25,13.75,1.25,6
1.25,1.25,13.75,1.25,6
0,1.25,12.5,1.25,6
1.25,0.625,13.125,0.625,6
1.875,0.625,13.125,0.625,6
1.25,0.625,12.5,0.625,6
1.875,0.625,12.5,0.625,6
1.25,0.625,15.625,0.625,7
1.875,0.625,15.625,0.625,7
1.25,0.625,15,0.625,7
1.875,0.625,15,0.625,7
0,0.625,16.875,0.625,8
0.625,0.625,16.875,0.625,8
0,0.625,16.25,0.625,8
0.625,0.625,16.25,0.625,8
0,0.625,18.125,0.625,9
0.625,0.625,18.125,0.625,9
0,0.625,17.5,0.625,9
0.625,0.625,17.5,0.625,9
0,0.625,15.625,0.625,7
0.625,0.625,15.625,0.625,7
0,0.625,15,0.625,7
0.625,0.625,15,0.625,7
0,0.625,1.875,0.625,10
0.625,0.625,1.875,0.625,10
0,0.625,1.25,0.625,10
0.625,0.625,1.25,0.625,10
0,0.625,3.125,0.625,9
0.625,0.625,3.125,0.625,9
0,0.625,2.5,0.625,9
0.625,0.625,2.5,0.625,9
16.25,0.625,13.125,0.625,1
16.875,0.625,13.125,0.625,1
